rank,tag,rating,character,id
479,Bread,22.176386059136217,"[""jack""]",2470905
480,Smugleaf,22.079299601570742,"[""tantan""]",3058341
481,MSG,22.041658645682787,"[""luigi""]",1438252
482,Nully,22.02017834633644,"[""sheik""]",1629567
483,Juan,21.99335740712669,"[""donkey""]",890225
484,Diagon,21.865070941290732,"[""ike""]",557800
485,Callus<3,21.811839347842554,"[""szerosuit""]",1116042
486,starstriker,21.790583014731805,"[""mario""]",390301
487,Kenji,21.75873734933366,"[""cloud""]",1926556
488,Kiwi,21.573896366517985,"[""master""]",63587
489,FutureHusband,21.568638332060186,"[""roy""]",4517880
490,Poo,21.547619006095964,"[""diddy""]",2154549
491,Taima,21.49516026503866,"[""lucas""]",2374471
492,Sir Norf,21.380200148124064,"[""luigi""]",3676935
493,Calf Daddy,21.380200148124064,"[""captain""]",1122363
494,Meebas,21.317753982628727,"[""brave""]",4091190
495,ryffboit,21.239952698504066,"[""packun""]",1594000
496,Deldren,21.224426548126697,"[""kirby""]",1415407
497,Stars,21.121208519785913,"[""eflame_first"", ""pitBoth"", ""brave"", ""miigunner""]",989865
498,Joey,21.116060815342514,"[""jack"", ""sora""]",2800371
499,DukePaulus,20.834860720209416,"[""captain""]",2385253
500,Penalty,20.804411787169663,"[""mario""]",1692949
501,Luz_FGC,20.768944269608554,"[""littlemac"", ""captain""]",2722302
502,IDC,20.763882419733758,"[""cloud""]",2476228
503,txck,20.70828342817405,"[""shulk""]",3023256
504,scrabblepurse,20.6125992375355,"[""pitBoth""]",255743
505,Chepp G,20.602552971649903,"[""fox""]",1086320
506,TVDinner,20.58749275281909,"[""diddy""]",3031650
507,Cain,20.56742958451448,"[""marth""]",2970825
508,Slaine,20.49236668463662,"[""link""]",173010
509,Zquiddo,20.3927087890309,"[""captain""]",1904176
510,Pegasus,20.382769694389733,"[""ptrainer""]",2498361
511,Ptooie,20.36290603523499,"[""packun""]",1022167
512,googoos,20.348020995437064,"[""gekkouga""]",3443550
513,KORCAmeep,20.32323677136886,"[""falco""]",2141731
514,Estrogen Burger,20.308380729326483,"[""duckhunt""]",3010426
515,Selké,20.308380729326483,"[""ice_climber""]",2004154
516,Bowandarrow,20.283644787754042,"[""demon""]",3473521
517,ballington,20.24412993383978,"[""pacman""]",4436536
518,Dale,20.234263254262192,"[""roy""]",291101
519,saturniid,20.111334750757923,"[""ice_climber""]",2663181
520,Cozy,20.086838814426564,"[""szerosuit""]",1880793
521,Thanos Throbber,19.882247360240605,"[""pickel""]",2236692
522,Frospher,19.824176336560985,"[""lucas""]",692316
523,BAM,19.804857044449204,"[""pacman""]",1969772
524,5hyguy,19.756641143329098,"[""cloud""]",2662207
525,shimokia,19.708542626197957,"[""younglink""]",2419129
526,KMW,19.574488831181238,"[""brave""]",4521512
527,Rhys,19.51731669244681,"[""jack""]",1534266
528,Amami,19.412934450995355,"[""zelda""]",1514336
529,april,19.262101483568674,"[""metaknight""]",202478
530,GOJI,19.159084180544717,"[""yoshi""]",2329763
531,Oblitorate,19.038046551357,"[""demon""]",2787643
532,No Johns,19.000958264899527,"[""palutena""]",3297823
533,3verestcollege,18.89933760440252,"[""captain""]",4395669
534,Tobbz,18.89933760440252,"[""mewtwo""]",2997757
535,MatsuKatsu,18.839544679922767,"[""random""]",3858076
536,HUGE T,18.798260430107412,"[""donkey""]",3057993
537,Joel?,18.725089460817284,"[""purin""]",1289001
538,Toucan,18.525334530719473,"[""lucas""]",284137
539,Dro,18.47122670675398,"[""lucina""]",1478310
540,Sandwich,18.4622241131174,"[""ridley""]",1401371
541,Tiernan,18.3993286943216,"[""jack""]",284892
542,N1SVoid,18.381397961681238,"[""miiswordsman""]",3971004
543,ToonCrow,18.35006121629891,"[""toonlink""]",2370790
544,bees?,18.265273369844163,"[""samusBoth""]",2905772
545,Tango Down,18.194177016977378,"[""kirby""]",63427
546,Bun,18.105695612086773,"[""tantan""]",3309263
547,Pie,18.05281344743128,"[""cloud""]",49630
548,JunDLTA,17.982544080578226,"[""palutena""]",325406
549,Purpopsikle,17.877652545187217,"[""ness"", ""rockman""]",1115865
550,SUPER NETURTLE MASTER,17.816748591415124,"[""zelda""]",2571896
551,Fingwo,17.79938560166584,"[""captain""]",1633196
552,Lunacom,17.64387815393924,"[""jack""]",3863580
553,Knn,17.592344841456335,"[""ptrainer""]",3794068
554,jinzo,17.528139812139244,"[""gaogaen""]",3992259
555,Swingh,17.43864624156955,"[""jack""]",2387907
556,JDKD,17.43864624156955,"[""jack""]",1073514
557,El Conquistador,17.370767479417722,"[""toonlink""]",370967
558,minty,17.370767479417722,"[""random""]",329239
559,Benny D.,17.311590335389546,"[""lucina""]",220835
560,TopherB123,17.2778653825872,"[""wiifit""]",3863411
561,Mid,17.219004728936962,"[""koopajr""]",3400948
562,ugly loser,17.21061244915707,"[""samusBoth"", ""miigunner""]",4997295
563,BlackBolt,17.193840158410506,"[""murabito""]",1078877
564,VasserDrachen,17.172897778452555,"[""ness""]",2971058
565,Kintsugi,17.060248921130036,"[""reflet""]",1059665
566,RexSoju,17.02286375124731,"[""pickel""]",3959515
567,taiden,16.927695649685806,"[""pikachu"", ""brave""]",2636618
568,Skribblz,16.88648433986394,"[""jack""]",3198316
569,Ro,16.874140522581133,"[""pickel""]",174759
570,PlasticSprinkles,16.861805728480533,"[""fox""]",4314099
571,staples,16.77980387379614,"[""lucina""]",46031
572,Mute the Annette Enjoyer,16.681927878942698,"[""donkey""]",1565080
573,stupid ugly,16.633204180291962,"[""miigunner""]",2840280
574,WilloTillo,16.612944664171508,"[""ptrainer""]",622432
575,mellowo,16.560385332914322,"[""pacman""]",2487567
576,Berserk,16.455764999278205,"[""mariod""]",3391891
577,kangaroo,16.367756505975038,"[""robot""]",4436967
578,Boomer Aang,16.343835985048393,"[""link""]",1572699
579,gone4food,16.244542856659447,"[""zelda""]",4463433
580,Tetn,16.208945193508633,"[""ike""]",2900832
581,Marioman,16.090848743173282,"[""roy""]",2788231
582,Guiop,16.039941196895494,"[""yoshi""]",4120119
583,Bon,16.012596184601954,"[""demon""]",4120557
584,CROWNED,15.981401820588802,"[""dedede""]",4538189
585,Grunch,15.973612729554528,"[""wolf""]",1576796
586,FISH,15.94249430975887,"[""falco""]",2292284
587,Patch,15.872699335358401,"[""koopa""]",2889763
588,Lacha,15.872699335358401,"[""rockman""]",285558
589,Lord Donut,15.837916515723522,"[""miiswordsman""]",3391451
590,Red Reality,15.818625673052034,"[""mario"", ""brave""]",2574381
591,Kyo,15.787809185722676,"[""koopa""]",4449159
592,GoobSlammer420,15.730189990512649,"[""palutena""]",3218336
593,Ky,15.653691377343286,"[""donkey""]",2086700
594,Tito,15.59656165854454,"[""paisy""]",1519363
595,Momotairo,15.520712902883695,"[""eflame_first""]",2119088
596,Fruiticana,15.49047678361518,"[""demon""]",3248492
597,Paraflex,15.475380819936655,"[""brave""]",1479733
598,Woodstock,15.40763083131011,"[""krool""]",4330161
599,Mongodabongo,15.38511347802496,"[""pacman""]",329932
600,Krunk,15.362629032537548,"[""donkey""]",1643422
601,B33,15.340177446755042,"[""pikachu""]",1068065
602,Sapling,15.317758672654904,"[""ryu""]",2674193
603,jacob2,15.246981809566606,"[""mario""]",4338333
604,Salcoon,15.243265783756055,"[""pitBoth""]",1283820
605,Johm,15.198744053780327,"[""captain""]",3202674
606,ASSY,15.19133641818174,"[""ice_climber""]",2869608
607,Kenshiro,15.176531976330104,"[""belmont"", ""littlemac""]",408917
608,Orni,15.16913516655864,"[""ganon""]",1238289
609,SaltySalt,15.117458342400008,"[""mariod""]",4404725
610,mokebone,15.110090324215012,"[""szerosuit""]",2694652
611,Re:Cupid,15.102725897089488,"[""captain"", ""cloud""]",2485912
612,Butterman,15.080654144571739,"[""bayonetta""]",3096629
613,Operon,15.010972840897866,"[""mario""]",1706044
614,Steve,14.981729753418973,"[""pikachu""]",3065446
615,TheTheThe,14.92705242605257,"[""wolf""]",4722047
616,AGuyNamedJu5tin,14.796639619857771,"[""littlemac""]",2868024
617,Cyrrona,14.667366187970382,"[""rosetta""]",33059
618,Blob,14.596036269329627,"[""luigi""]",2146572
619,Marathon,14.592478893306883,"[""reflet""]",40083
620,KyuSweliph,14.588922384295152,"[""captain""]",1460092
621,wagabooga,14.493223600236714,"[""snake""]",136359
622,SeinGreif,14.293249340113643,,4847800
623,Madss,14.251502368262347,"[""cloud""]",2928020
624,Mythic,14.230674629255377,"[""diddy""]",5125474
625,SMG,14.213341433622631,"[""robot""]",4677375
626,Prabh,14.182194866737605,"[""ganon""]",2248646
627,cyconic,14.102907821903925,"[""paisy""]",4423134
628,Kipuru,13.993332247871445,"[""ken""]",2882870
629,Tuckobell,13.97628813916083,"[""buddy""]",4553000
630,Laz,13.925280271943251,"[""snake""]",3338226
631,Elinical,13.840680509490968,"[""dolly""]",3194860
632,Yoshapappy,13.827192324900139,"[""pikachu""]",2398163
633,Klitch,13.803619623512512,"[""lucina""]",1036210
634,Storm315,13.790167555937089,"[""gaogaen""]",2384735
635,Monty Mole Enthusiast,13.790167555937089,"[""palutena"", ""gamewatch"", ""robot""]",1808917
636,Yuno,13.780087109043357,"[""eflame_first""]",1682567
637,Selké Gorium,13.773370905161023,"[""ice_climber""]",5039223
638,SMASHBOMB TV,13.72644904320104,"[""kirby""]",1330938
639,Freestyle,13.6530374395018,"[""dolly""]",4505789
640,Iceberg,13.643057233076552,"[""link""]",1635026
641,MrDadGuy,13.599893905986175,"[""dolly""]",3031484
642,Shotgun doggy,13.573399761242083,"[""donkey""]",1836958
643,spheal,13.513976494690668,"[""mariod""]",2781173
644,rlybad,13.49422660670661,"[""snake""]",2381848
645,Triple D,13.41878572043934,"[""dedede""]",1720457
646,ChubbyBubbers,13.40244141884396,"[""mario""]",5005081
647,PIE22,13.382854532864167,"[""koopa""]",3149636
648,REPLICAMODEL,13.379592835993003,"[""reflet""]",758516
649,Nova,13.379592835993003,"[""koopa""]",1067500
650,Hachiman,13.369812514289451,"[""chrom""]",499901
651,Zug,13.35352786286422,"[""demon""]",2443385
652,Hircine,13.337263046412124,"[""falco""]",3289295
653,Festaa_,13.285348643565548,"[""diddy"", ""link"", ""random""]",3655156
654,Az/あじぃ,13.275637213234996,"[""gekkouga""]",4347959
655,PurrfectSombrero,13.265932881843401,"[""dolly""]",4335470
656,WizardOfOddz,13.198200896974598,"[""littlemac""]",4816730
657,redbebber,13.156444987533751,"[""inkling"", ""marth""]",1872443
658,Subleaf,13.1372176109822,"[""wiifit""]",2966086
659,gravy_,13.134015781247568,"[""lucina""]",1845310
660,[Delta],13.130814731869478,"[""kirby""]",1069693
661,Jumbuk,13.118018334119384,"[""gaogaen""]",2342974
662,Short Stuff,13.016095070684504,"[""pikachu""]",2219372
663,_RYDERBOY,12.940172654443414,"[""snake""]",2420375
664,Doopy,12.839631201248363,"[""robot""]",4301944
665,[INSERT SUIT COLOUR],12.817742101485916,"[""krool""]",3762630
666,Drawn,12.739870926487368,"[""shizue""]",3428712
667,Dark V0id,12.72745551594437,,1465713
668,mauri,12.708855082470123,"[""palutena""]",1447465
669,hollowcafe,12.690281832443896,"[""jack""]",4075478
670,River!!,12.64704973940906,"[""wiifit""]",4522139
671,cerati,12.634724786073306,"[""chrom""]",3061610
672,PaulBenis,12.585544966336881,"[""falco""]",1487940
673,Farmerfred,12.567151926849121,"[""roy""]",2315202
674,Swagna,12.506035710549607,"[""jack""]",2582628
675,Hunter Simmons,12.445216712897286,"[""ridley""]",3969554
676,LaVomba,12.43611940891991,"[""yoshi""]",2470917
677,Tom,12.433088452283128,"[""demon""]",3755094
678,Malortt,12.360566692760754,"[""wolf""]",1801356
679,Foley,12.35454234143751,"[""diddy""]",1313824
680,Eel,12.330474283605309,"[""paisy""]",3443620
681,FangWho,12.288467950063556,"[""jack""]",2985186
682,Wheo,12.288467950063556,"[""jack""]",2650969
683,aik,12.276492446118118,"[""donkey""]",3914952
684,LeafBlade,12.255563389537436,"[""ptrainer""]",982539
685,sidepugsbtw,12.240635911863,"[""ganon""]",4335804
686,Doctr Strange,12.187047379634956,"[""demon"", ""master""]",4351303
687,Nitro Charge,12.187047379634956,"[""krool""]",3499477
688,ShrektPHD,12.18110759897337,"[""sheik""]",3647306
689,Edubzz,12.163305621095425,"[""pikachu""]",2499257
690,backwoods,12.133693453746568,"[""ptrainer""]",2763665
691,Pork the Mute Enjoyer,12.101203329487255,"[""ptrainer""]",1204469
692,$hmunny,12.068800203319528,"[""miigunner"", ""buddy""]",3057237
693,Go1ng_Astral,12.057038772599368,"[""zelda""]",4972518
694,Joaquín,12.051162356146177,"[""falco""]",1839632
695,Rat Smacker,12.02768531713356,"[""krool""]",3023231
696,King of Knights,12.004254014071094,"[""ike""]",1063583
697,Saberius,11.957528259574802,"[""fox""]",2389616
698,ALLMANDO,11.937142975536373,"[""mewtwo""]",1716415
699,Envii,11.925509848983763,"[""roy""]",1736175
700,Jude,11.905179150172328,"[""littlemac""]",3262805
701,NOT SPARGO,11.89357717338699,"[""ryu""]",4519817
702,Matthew,11.876195404446038,"[""paisy""]",2770910
703,Nel,11.870407128287003,"[""cloud""]",2339323
704,Wolphira,11.835736666696631,"[""pikachu""]",4516107
705,SuperSonic,11.832852036578378,"[""pikmin""]",2983809
706,Ruby | SadEgg,11.75523221504427,"[""dedede""]",1165074
707,Big Red,11.743776366329618,"[""ice_climber""]",2749658
708,Jimmy Neutral,11.720898150290386,"[""roy""]",4366569
709,Forth,11.709475761216884,"[""szerosuit""]",2986658
710,Sv_typo,11.615664788206798,"[""littlemac"", ""dolly""]",3583697
711,PROJEKT MUTE,11.559175817134362,"[""koopa"", ""palutena"", ""gaogaen"", ""random""]",575201
712,ash,11.533845486162894,"[""donkey""]",2648839
713,Barberik,11.511376239426205,"[""donkey""]",2411194
714,Retr0,11.458187054411153,"[""dolly""]",4580475
715,Endless Blaze,11.42193612712682,"[""cloud""]",4968073
716,Mr Cow,11.256104708744353,"[""captain""]",4880084
717,schloctopus,11.256104708744353,"[""littlemac""]",4513966
718,Pockets,11.21775843933888,"[""shulk""]",4305873
719,WomenSlayer69,11.212291075295008,"[""mewtwo"", ""donkey""]",2496271
720,gabemode,11.206826375960826,"[""master""]",2793266
721,Ex Bisexual,11.18499419975569,"[""szerosuit""]",2562400
722,Pitchfork,11.054891411160586,"[""falco""]",2994793
723,Flare2V,11.054891411160586,"[""ridley""]",2768351
724,Dr. Pepsi,11.033355221598944,"[""marth""]",2639373
725,Mr.5fthuck,11.022602865037932,"[""ganon""]",4373857
726,Tylia,11.017230616838788,"[""rosetta""]",1514033
727,Solace,11.011860986991323,"[""diddy""]",4826878
728,OliOllie,10.952967505346953,"[""metaknight""]",2073030
729,Kirbroski,10.936960382542747,"[""demon""]",4553219
730,Carfrogs,10.934294804031662,"[""wiifit"", ""snake""]",2389080
731,Liber8er,10.931629875180864,"[""gaogaen"", ""jack""]",4727203
732,spaghett,10.873165484451853,"[""littlemac""]",3117126
733,jayjac,10.851983317725924,"[""eflame_first""]",3723815
734,Fungii,10.80710812696065,"[""ness""]",3333346
735,Kelpy G.,10.799208260689502,"[""falco""]",2687701
736,A3S,10.796576255409278,"[""random""]",993690
737,ImmortalMonkey,10.77291705563287,"[""master"", ""diddy""]",2405243
738,D0PXMINE (He/Him),10.767666500481763,"[""koopa""]",1441130
739,TjGucci,10.74145208539579,"[""wolf""]",4274898
740,jayross,10.733600212902642,"[""wolf"", ""edge""]",2668447
741,Diotama,10.723139977157983,"[""luigi""]",3482158
742,SLIP,10.699641702802454,"[""diddy""]",490603
743,dchu,10.68921456070896,"[""rockman""]",19587
744,Geb,10.621685383629563,"[""szerosuit""]",4125924
745,HogwashMan,10.570030304964972,"[""donkey""]",3936339
746,ConMan,10.536589290417124,"[""eflame_first""]",4577537
747,JDM,10.462370862338823,"[""ridley""]",2953659
748,Krispy,10.295402911777643,"[""palutena""]",4976343
749,Wolfseggs,10.292893694974737,"[""kirby"", ""reflet""]",4559615
750,NinjaDX,10.202968027648504,"[""edge""]",2752455
751,Woke,10.190540644866925,"[""roy""]",1792742
752,Calcium,10.113828011654514,"[""littlemac""]",4169697
753,fxviridis,10.103971763686971,"[""diddy""]",2483555
754,Shulguin,10.096585881654251,"[""inkling""]",4351330
755,Joel,10.094125120947428,"[""belmont"", ""ganon""]",3690976
756,Jae,10.094125120947428,"[""gaogaen""]",2385172
757,Ruinseeker,10.07691658058331,"[""koopajr""]",130110
758,Blanco Berry,10.067096303982597,"[""robot""]",3150917
759,RyanC,9.988877835119329,,3845079
760,PD,9.988877835119329,"[""palutena""]",2405369
761,RooftopKorean,9.988877835119329,"[""demon""]",1331281
762,Dreamliner,9.986443325239449,"[""paisy""]",4406195
763,Cactx,9.974279673104794,"[""pikmin""]",1789690
764,Shock,9.95970284545211,"[""roy""]",3069151
765,LordChafe,9.91126710146456,"[""ganon"", ""random""]",328545
766,Leviathan,9.882318793151327,"[""ryu""]",4083129
767,Whip,9.839054786040279,"[""sora""]",1762862
768,Shuke,9.805535992880188,"[""mewtwo""]",2188623
769,Kannyobi,9.719868211420286,"[""tantan""]",2648437
770,Cepto,9.660817440039372,"[""jack""]",1782187
771,Master Reese,9.574080034197662,"[""koopa""]",3670874
772,Petee,9.529842272899952,"[""packun""]",1876859
773,Luka,9.527519640112764,"[""falco""]",2437712
774,Iristari,9.527519640112764,"[""miiswordsman""]",1243961
775,Rocketparty,9.518234768352992,"[""luigi""]",2777407
776,albanian alien,9.49506215643265,"[""ridley""]",1572832
777,El Chivo,9.483497014639289,"[""diddy""]",2254145
778,MRB,9.425882260825544,"[""sonic""]",3264414
779,StrikerZ,9.421288229849278,"[""sora""]",4529162
780,*ucker,9.391481556863125,"[""mewtwo""]",2519110
781,meliflu0us,9.361769184967525,"[""fox""]",1400694
782,Ticolol,9.31624129497423,"[""link""]",3222083
783,Torrent,9.279978449897236,"[""samusBoth""]",2310516
784,Accele,9.163096183022958,"[""dolly""]",3122003
785,Jambin,9.163096183022958,"[""sheik""]",2704322
786,kirbypoyo345,9.138560361780947,"[""jack""]",2844545
787,Lukasreppa,9.136333093027051,"[""rockman"", ""ryu""]",3476279
788,EF,9.091901537432909,"[""pitBoth""]",1231941
789,soren,9.08747028355764,"[""robot""]",1567656
790,Stu,9.067556352528518,"[""kamui""]",4580877
791,[Redacted],9.065346389018003,"[""donkey""]",1787341
792,Wook,9.041072310250835,"[""ness""]",1182223
793,GundyBuckets,9.034463394955486,"[""toonlink""]",3655021
794,Arkuris,9.021260053946525,"[""marth""]",3581496
795,Spyke,9.008076008849915,"[""cloud""]",1787506
796,SoniCBPrO,8.977388118287562,"[""link""]",3599178
797,Pneuma,8.977388118287562,"[""eflame_first""]",2206061
798,Chuckles,8.973012676502892,"[""lucas""]",3420237
799,VaanJYgi,8.933729539379977,"[""kamui""]",4131473
800,Lil B,8.920673415022206,"[""ridley""]",4525301
801,GURBO STANKUS,8.898955595684347,"[""jack""]",2720092
802,GoodMeyers,8.872963993640694,"[""mewtwo""]",2229091
803,Boo,8.868639446578664,"[""shizue""]",4731348
804,Allkeria,8.855678447592927,"[""edge""]",3794571
805,Jkami,8.840581220424543,"[""pikachu""]",3238920
806,HunterBot,8.786872350184069,,4954480
807,T.Poe,8.77830926283052,"[""link""]",3229756
808,Balmius,8.754803777066993,"[""inkling""]",2681970
809,Quickbick,8.74627194156074,"[""snake""]",2045365
810,NaaaF,8.731361231426035,"[""miiswordsman""]",945865
811,Bullets,8.710104301934772,"[""master""]",257688
812,Brick,8.701616027492681,"[""packun""]",4384973
813,Wertix,8.684664286829584,"[""snake""]",1964247
814,Mr.TNO,8.621388853889043,"[""sora""]",4561632
815,Cinsearity,8.604593404912084,"[""lucas""]",3838386
816,ak,8.600399657574009,"[""gamewatch""]",4527573
817,Mega,8.594112868696255,"[""paisy""]",3830568
818,Paschi,8.521105678822378,"[""pacman""]",371125
819,halite,8.510726832029361,"[""eflame_first""]",4837814
820,Spock,8.508652580156472,"[""yoshi""]",1428368
821,SS.Prototype,8.475533220045582,"[""falco""]",4317249
822,Q,8.413781491229349,"[""lucario""]",3645891
823,andypokes,8.387162325424457,"[""pikachu""]",3817914
824,Eibon,8.376946623837737,"[""gaogaen""]",562337
825,Biggiecheese,8.344339920337864,"[""mario""]",3631892
826,CakeTheDog,8.31591318525716,"[""jack""]",3303667
827,Flynn M.,8.291624502858792,"[""falco""]",2764253
828,SusieWithASideOfPancakes,8.26740676156809,"[""ganon"", ""rosetta""]",2564719
829,DrowZ#8057,8.265391812163937,"[""pitBoth""]",4561441
830,Scalie,8.223191131809038,"[""pitBoth"", ""ganon""]",1121265
831,Big Barry,8.203171367484904,"[""krool""]",3627063
832,Joey Jojo Jr. Shabadoo,8.187190653879846,"[""ptrainer""]",3678631
833,BetaCamel,8.161288366576679,"[""luigi""]",4463428
834,ashl3y,8.139435064104768,"[""wolf""]",2745681
835,Leppy,8.08013210655076,"[""metaknight"", ""koopa""]",4498915
836,Griffers,8.076193973635172,"[""donkey""]",3983058
837,UR2L8,8.076193973635172,"[""eflame_first""]",2768189
838,killerkingMC,8.042797244704317,"[""demon"", ""dolly""]",4136801
839,sack,8.0271289581852,"[""luigi"", ""ganon""]",2156593
840,Scoliatic,8.019306264998391,"[""gaogaen"", ""wolf""]",3184428
841,MEMENTO VIVERE,7.9803070025468426,"[""tantan""]",3199501
842,Nero,7.97252993884914,"[""kirby""]",2136931
843,MissingDigits,7.966702115196438,"[""szerosuit""]",2645740
844,Gabs,7.958938309895374,"[""falco""]",4581044
845,lellelyep,7.955059244984303,"[""edge""]",4073911
846,CsL,7.939561882097401,"[""gaogaen""]",1449941
847,Renado,7.900950430263755,"[""shulk""]",3258634
848,Blue Drew,7.872115118167521,"[""sonic""]",3217516
849,Entropy,7.833831671520495,"[""yoshi""]",5032548
850,TDawgEe,7.818570473775801,"[""ptrainer""]",4437570
851,p0shi,7.816664915676169,"[""yoshi""]",2480086
852,Ahsid786,7.81285519264335,"[""cloud""]",4891358
853,Bucknastinator,7.81285519264335,"[""lucina""]",2099152
854,Poyo,7.810951027483809,"[""demon""]",4324909
855,Nische,7.771070589257817,"[""edge""]",4960980
856,MaqiKO,7.767283088202964,"[""palutena""]",3673029
857,LeeWillin,7.729509457706464,"[""eflame_first""]",3869513
858,Thiccboii,7.699422859999168,"[""donkey""]",3194189
859,Citron,7.684423505952074,"[""gaogaen""]",4363327
860,Momonokill,7.654512402291342,"[""gamewatch""]",1355087
861,Ka0,7.650781709915682,"[""krool""]",3031578
862,Lay0r,7.622859413689072,"[""wolf""]",3220233
863,Liyvol,7.593187944132841,"[""link""]",3333354
864,sera,7.591337316727551,"[""jack""]",3589825
865,Oman,7.565475842138661,"[""buddy""]",3926158
866,Jp,7.5617885448218445,"[""samusBoth""]",2528340
867,Terri~,7.52501426955195,"[""bayonetta""]",264080
868,Dylf,7.5140169003497395,"[""duckhunt""]",3327280
869,Drampa,7.48294488964494,"[""mewtwo""]",2019040
870,Ozempic,7.448369376525179,"[""pickel""]",4415461
871,RosieRocks,7.397706970859411,"[""fox""]",4715701
872,MuteD,7.345598440515495,"[""pichu""]",4853381
873,Sink,7.336651380862588,"[""lucas""]",5012366
874,E.Bluemage,7.322358747040205,"[""lucina""]",769174
875,DreadDelta,7.29385695619615,"[""wolf""]",3154386
876,Joe Kidd,7.2831974099172845,"[""pitBoth""]",1619748
877,Morsicarius,7.281422334043475,"[""cloud""]",4272699
878,et,7.279647690794813,"[""ptrainer""]",3997486
879,Hunkytaco,7.251312149875664,"[""eflame_first""]",1492800
880,Bandit,7.237185766610362,"[""packun""]",3458646
881,Cosmo,7.226609041967801,"[""kamui"", ""sheik""]",3209221
882,Mysterion5,7.224847757927582,"[""krool""]",3056603
883,Makbeth,7.205501941890237,"[""koopa"", ""donkey"", ""falco""]",4832799
884,MewBlaster,7.205501941890237,"[""mewtwo""]",4130795
885,DAICHI,7.20199009035161,"[""lucario""]",4686035
886,MYLE_MAN,7.182705479788317,"[""pitBoth""]",4308038
887,1212beboop,7.121688228702271,"[""gaogaen""]",3682590
888,Reii,7.107814367622335,"[""master""]",2960881
889,zeldamain444,7.031989845388483,"[""jack""]",3638144
890,Malouigi,7.021713002609748,"[""luigi""]",4403533
891,Ddef1,6.960366577955499,"[""pitBoth""]",2753171
892,AngelAzriel,6.956974201647322,"[""ness""]",4513939
893,JayHawK,6.92651712091238,"[""gekkouga""]",4743720
894,snail,6.919767009063881,"[""master""]",3393867
895,Nebu1a,6.906286513554071,,4036451
896,萝卜,6.862656007094866,"[""eflame_first""]",3999575
897,Guerilla,6.849286770331861,,3346795
898,Rust13,6.8226263804625615,"[""palutena""]",4147272
899,caswader,6.809335125978637,"[""pitBoth""]",2682165
900,Nathiccc,6.809335125978637,"[""purin""]",1722878
901,Salandit,6.802699211721601,"[""zelda""]",3605461
902,kipper,6.796069764374654,"[""roy""]",2012222
903,porselain,6.7944134122539435,"[""chrom""]",2681963
904,Bochito,6.726849425191963,"[""ice_climber""]",3341859
905,Cadence,6.689242269390182,"[""donkey"", ""robot"", ""fox""]",151454
906,Skrattzle,6.677838398899288,"[""cloud"", ""eflame_first""]",4664958
907,LSR,6.674583722508248,"[""palutena""]",4552970
908,SasukeUchihaFan87.2,6.671330632396746,"[""captain""]",4075518
909,Clover,6.651845360329201,"[""inkling""]",5010902
910,Zttack,6.632416999820756,"[""krool""]",3864028
911,RaffroSamurai,6.598553812672395,"[""yoshi""]",1806834
912,jojo558,6.587304548544042,"[""koopa""]",1457257
913,SmashProsJ,6.5808850101661545,,4740032
914,NobodyPickedThis,6.57447172783316,"[""falco""]",3416972
915,Towel,6.561663906920934,"[""gaogaen""]",4530973
916,Perfect Sunset,6.540904392346379,"[""gaogaen""]",25996
917,Charey,6.494831073093824,"[""ptrainer""]",246349
918,Kidslasher3,6.485339256512717,"[""ptrainer""]",4571738
919,Baconultimate,6.477440006687501,"[""brave""]",3685889
920,Miro,6.47586131166761,"[""palutena"", ""gekkouga""]",4186218
921,MasterNik,6.471127534809669,"[""eflame_first""]",692230
922,Yung Upgrade,6.453799938846798,"[""wolf""]",3919660
923,Higuy112,6.441227200345216,"[""pitBoth""]",3553121
924,Cayd,6.434950019002135,"[""littlemac""]",2891227
925,GREASY,6.397415186075658,"[""brave""]",2507901
926,Ninjakei_,6.360099292484942,"[""sheik""]",4673450
927,Inflation,6.3415230485660965,"[""sonic""]",2648898
928,IZ4NAGI,6.302996618001157,"[""gamewatch""]",3830569
929,peashi,6.2922512219994085,"[""jack""]",4768205
930,Froglet,6.2922512219994085,"[""pikachu""]",3143685
931,TK,6.2601248221182155,"[""jack""]",29995
932,gay wizard,6.249452514276273,"[""purin""]",4589925
933,snickers,6.219060354315188,"[""szerosuit""]",4512744
934,Mapper,6.209971560545856,"[""pitBoth""]",2798286
935,Pokedranzer,6.181277917022955,"[""miiswordsman""]",1274550
936,SoxBrigade,6.158718722472362,"[""toonlink""]",5091557
937,SophieFreeman,6.1317563408510924,,4787496
938,Theory,6.104911998395996,"[""gekkouga""]",2805735
939,TREXplode,6.090049289081761,"[""dedede"", ""chrom""]",2349707
940,Accompany (az),6.078185178340972,"[""paisy""]",3877978
941,Himeeka,6.075222763766282,"[""palutena""]",3733690
942,Monky,6.073742097961275,"[""captain""]",2652439
943,EvilWizard4,6.072261793027188,"[""ness""]",3937254
944,KayC,6.069302265419984,"[""fox""]",4076688
945,fuggle,6.0663441802413125,"[""koopa""]",3433573
946,UnclePickle,6.050100463769724,"[""dolly""]",2821781
947,NK,6.050100463769724,"[""ridley""]",1550665
948,White,6.042731341948845,"[""lucas""]",4528565
949,SPLATBOY,6.036842507529388,"[""pickel""]",4645367
950,SPOOKYNICK,6.019210415047432,,2185540
